trial_id,recognize_zscore_mean,understand_zscore_mean,meaning_match_zscore_mean,natural_zscore_mean,Note,TargetWordAudioFile,TargetWordOriginalFile,TargetSegment,DistractorSegment,Pair,UniquePairIndex,Position,TargetWordImageFile,DistractorWordImageFile,TrialType,Condition,CarrierType,Target-Arabic,Distractor-Arabic,TargetDefinition,Distractor-Definition,TargetDisplay,DistractorDisplay,Target-Freq,Distractor-Freq,mean_accuracy,n_responses,mean_log_rt_zscore,mean_rt_ms,composite_score,trial_type
216.0,0.31662302619305227,0.06708743260225564,0.38688099823631134,0.27949397735228665,,216_creaky.wav,jafuːq-c.wav,q,t,q-t,72,Final,80.png,175.png,test,phoneme,creaky,يَفوق,يَفوت,surpass;excel,expire;go_by,يَفوق,يَفوت,10956.0,1365.0,0.9411764705882353,17.0,-0.024208576826346865,585.4705882352941,0.2625213585959765,Ambiguous
63.0,0.4525470697407783,0.30547106209805586,0.5539305425993684,0.5935217501242916,,63_non-creaky.wav,ʔælmʊlæːʔɪm-b.wav,ʔ,k,ʔ-k,63,Medial,69.png,164.png,test,phoneme,non-creaky,المُلائِم,المُلاكِم,suitable;appropriate,boxer;pugilist,المُلائِم,المُلاكِم,5061.0,1778.0,1.0,18.0,-0.11666527215546776,516.2777777777778,0.47636760614062357,Accurate-Fast
59.0,0.3100849076426553,0.22584601472007723,0.46868361016667437,0.742567767648915,,59_non-creaky.wav,ʔasmæːʔ-b.wav,ʔ,k,ʔ-k,59,Final,64.png,159.png,test,phoneme,non-creaky,أَسماء,أَسماك,names,fish,أَسماء,أَسماك,11967.0,5494.0,1.0,18.0,-0.16034273849969313,449.3888888888889,0.43679557504458044,Accurate-Fast
188.0,0.4835171049795007,0.34970719953026624,0.5229316580783888,0.31230284913443646,,188_creaky.wav,ʔakuːn-c.wav,ʔ,k,ʔ-k,44,Initial,46.png,141.png,test,phoneme,creaky,أكون,تَكون,be,be,أكون,تَكون,100374.0,5576.0,1.0,17.0,-0.17445702831278737,481.3529411764706,0.417114702930648,Accurate-Fast
57.0,0.29769689354716633,0.34970719953026624,0.5539305425993684,0.7341312006192193,,57_non-creaky.wav,ʔam-b.wav,ʔ,k,ʔ-k,57,Initial,62.png,157.png,test,phoneme,non-creaky,أَمْ,كَمْ,or,how,أَمْ,كَمْ,51870.0,34974.0,1.0,19.0,0.3164090278340317,697.2631578947369,0.48386645907400505,Accurate-Slow
205.0,0.36892797459622784,0.30989467584127695,0.5275814907565357,0.101388673392045,,205_creaky.wav,ʔærːæːʔɪd-c.wav,ʔ,k,ʔ-k,61,Medial,67.png,162.png,test,phoneme,creaky,الرّائِد,الرّاكِد,leader;explorer;pioneer,stagnant;sluggish;tranquil,الرّائِد,الرّاكِد,8609.0,256.0,1.0,18.0,0.26294301900298395,710.0555555555555,0.3269482036465214,Accurate-Slow
202.0,0.4215770345020559,0.34970719953026624,0.5539305425993684,-0.025159832053389838,,202_creaky.wav,taʔliːf-c.wav,ʔ,k,ʔ-k,58,Medial,63.png,158.png,test,phoneme,creaky,تَأليف,تَكليف,authoring;composing;constituting,charging;commissioning,تَأليف,تَكليف,15041.0,3958.0,1.0,17.0,0.410844383000301,817.9411764705883,0.3250137361445751,Accurate-Slow
206.0,0.35963696402461115,0.34970719953026624,0.46093388903642946,0.08732772834255224,,206_creaky.wav,ræːʔɪʕa-c.wav,ʔ,k,ʔ-k,62,Medial,68.png,163.png,test,phoneme,creaky,رائِعة,راكِعة,splendid;marvelous;magnificent,bowing;kneeling;prostrate,رائِعة,راكِعة,6788.0,23.0,1.0,19.0,0.0804937392872892,665.0526315789474,0.31440144523346475,Accurate-Slow
10.0,0.22182030721229645,0.1727626498014248,-0.4736824792711074,0.5288414028966251,,10_non-creaky.wav,jaʔsɪr2-b.wav,ʔ,k,ʔ-k,10,Medial,10.png,104.png,test,phoneme,non-creaky,يَأسِر,يَكسِر,to bind,to break,يَأسِر,يَكسِر,,,1.0,19.0,0.15059518578394224,612.9473684210526,0.11243547015980973,Accurate-Slow
200.0,0.280663374165869,0.14179735359887755,0.3803367892818823,-0.13905348695428124,,200_creaky.wav,ʔɪntɪhæːʔ-c.wav,ʔ,k,ʔ-k,56,Final,61.png,156.png,test,phoneme,creaky,اِنْتِهاء,اِنْتِهاك,finishing;completion;conclusion,exhaustion,اِنْتِهاء,اِنْتِهاك,59925.0,6516.0,0.8888888888888888,18.0,0.8868865709221735,1013.8888888888889,0.1659360075230869,Ambiguous
45.0,0.4525470697407783,0.3939433369624766,0.49193277355740905,0.7060093105202337,,45_non-creaky.wav,ʔʊriːd-b.wav,ʔ,t,ʔ-t,45,Initial,47.png,142.png,test,phoneme,non-creaky,أُريد,تُريد,want;desire;intend,want;desire;intend,أُريد,تُريد,59771.0,17337.0,1.0,18.0,-0.025901597540809056,541.6666666666666,0.5111081226952244,Accurate-Fast
3.0,0.39060699926333353,0.30547106209805586,0.46093388903642946,0.6778874204212483,,3_non-creaky.wav,jʊʔaʒɪr-b.wav,ʔ,t,ʔ-t,3,Medial,3.png,98.png,test,phoneme,non-creaky,يُؤَجِر,يُتَجِر,to rent out,to trade,يُؤَجِر,يُتَجِر,,,1.0,17.0,-0.2663130879562568,441.88235294117646,0.45872484270476677,Accurate-Fast
52.0,0.280663374165869,0.1838216841594774,0.26254102810215957,0.6357045852727701,,52_non-creaky.wav,ʔʊqiːm-b.wav,ʔ,t,ʔ-t,52,Initial,55.png,150.png,test,phoneme,non-creaky,أُقيم,تُقيم,take_place;be_installed;be_established,install;establish;erect,أُقيم,تُقيم,18543.0,13107.0,1.0,19.0,-0.32868763210573176,421.6842105263158,0.340682667925069,Accurate-Fast
47.0,0.4277710415498004,0.30989467584127695,0.5570304310514664,0.7158519720548787,,47_non-creaky.wav,ʔarfʊdˤ-b.wav,ʔ,t,ʔ-t,47,Initial,50.png,145.png,test,phoneme,non-creaky,أرفُض,تَرفُض,reject;refuse,reject;refuse,أرفُض,تَرفُض,1387.0,26804.0,1.0,19.0,0.08392962085233609,597.2105263157895,0.5026370301243556,Accurate-Slow
199.0,0.20478678783099913,0.12852651236921445,0.46093388903642946,0.0592058382435667,,199_creaky.wav,ʔaɾa-c.wav,ʔ,t,ʔ-t,55,Initial,60.png,155.png,test,phoneme,creaky,أرى,تَرى,see;think;believe,see;think;believe,أرى,تَرى,7666.0,38891.0,1.0,18.0,0.15331583722640885,638.6111111111111,0.21336325687005242,Accurate-Slow
53.0,0.280663374165869,0.09977302303827774,0.14474526692243686,0.23496765136222625,,53_non-creaky.wav,ʔablaʁ-b.wav,ʔ,t,ʔ-t,53,Initial,56.png,151.png,test,phoneme,non-creaky,أبلَغ,تَبلَغ,report;inform;notify,reach;attain,أبلَغ,تَبلَغ,17341.0,47052.0,1.0,18.0,0.1398283097288916,629.0,0.19003732887220248,Accurate-Slow
49.0,0.36892797459622784,0.14179735359887755,0.3803367892818823,0.6624203808668063,,49_non-creaky.wav,ʔamæːm-b.wav,ʔ,t,ʔ-t,49,Initial,52.png,147.png,test,phoneme,non-creaky,أمام,تَمام,front;forward,exact;complete,أمام,تَمام,431358.0,2310.0,0.9411764705882353,17.0,0.18288749995722148,633.0,0.3883706245859485,Ambiguous
48.0,0.28801875753506556,0.18382168415947742,0.3582500840606843,0.63570458527277,,48_non-creaky.wav,ʔatˤlʊb-b.wav,ʔ,t,ʔ-t,48,Initial,51.png,146.png,test,phoneme,non-creaky,أطلُب,تَطلُب,request,request,أطلُب,تَطلُب,3103.0,19843.0,0.875,16.0,-0.28847513205270336,442.625,0.36644877775699936,Ambiguous
195.0,0.19239877373551018,0.2678703452806771,0.17419420721736756,-0.1390534869542812,,195_creaky.wav,ʔʊdˤɑf-c.wav,ʔ,t,ʔ-t,51,Initial,54.png,149.png,test,phoneme,creaky,أُضاف,تُضاف,add,be_added,أُضاف,تُضاف,31214.0,4876.0,0.9285714285714286,14.0,0.01045613491833002,679.7857142857143,0.1238524598198184,Ambiguous
